Video_File,Creation_Time,Label,Start_Time,End_Time,Real_Start_Time,Real_End_Time
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,521.0,708.0,2024-02-06 13:44:48.552378,2024-02-06 13:47:55.567710
OutSense-036GX130233.MP4,2024-02-06 12:36:05,wheelchair_to_chair,205.0,210.0,2024-02-06 13:39:32.526469,2024-02-06 13:39:37.526879
OutSense-036GX130233.MP4,2024-02-06 12:36:05,chair_to_wheelchair,262.0,277.0,2024-02-06 13:40:29.531142,2024-02-06 13:40:44.532372
OutSense-036GX130233.MP4,2024-02-06 12:36:05,bending,160.0,163.0,2024-02-06 13:38:47.522779,2024-02-06 13:38:50.523025
OutSense-036GX130233.MP4,2024-02-06 12:36:05,manipulating,164.0,173.0,2024-02-06 13:38:51.523107,2024-02-06 13:39:00.523845
OutSense-036GX140233.MP4,2024-02-06 12:47:53,conversation,35.0,54.0,2024-02-06 13:48:30.570580,2024-02-06 13:48:49.572138
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_computer,55.0,134.0,2024-02-06 13:48:50.572220,2024-02-06 13:50:09.578697
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_computer,184.0,220.0,2024-02-06 13:50:59.582797,2024-02-06 13:51:35.585749
OutSense-036GX140233.MP4,2024-02-06 12:47:53,assisted_propulsion,348.0,412.0,2024-02-06 13:53:43.596244,2024-02-06 13:54:47.601491
OutSense-036GX140233.MP4,2024-02-06 12:47:53,assisted_propulsion,430.0,493.0,2024-02-06 13:55:05.602967,2024-02-06 13:56:08.608132
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,0.0,13.0,2024-02-06 13:47:55.567710,2024-02-06 13:48:08.568776
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,20.0,27.0,2024-02-06 13:48:15.569350,2024-02-06 13:48:22.569924
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,517.0,549.0,2024-02-06 13:56:32.610100,2024-02-06 13:57:04.612724
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,626.0,647.0,2024-02-06 13:58:21.619037,2024-02-06 13:58:42.620759
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,148.0,178.0,2024-02-06 13:50:23.579845,2024-02-06 13:50:53.582305
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,230.0,325.0,2024-02-06 13:51:45.586569,2024-02-06 13:53:20.594358
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,348.0,412.0,2024-02-06 13:53:43.596244,2024-02-06 13:54:47.601491
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,430.0,493.0,2024-02-06 13:55:05.602967,2024-02-06 13:56:08.608132
OutSense-036GX140233.MP4,2024-02-06 12:47:53,washing_hands,550.0,595.0,2024-02-06 13:57:05.612806,2024-02-06 13:57:50.616496
OutSense-036GX140233.MP4,2024-02-06 12:47:53,put_on_clothes,671.0,708.0,2024-02-06 13:59:06.622727,2024-02-06 13:59:43.625761
OutSense-036GX150233.MP4,2024-02-06 12:59:43,put_on_clothes,0.0,17.0,2024-02-06 13:59:45.625925,2024-02-06 14:00:02.627318
OutSense-036GX150233.MP4,2024-02-06 12:59:43,take_off_clothes,30.0,70.0,2024-02-06 14:00:15.628384,2024-02-06 14:00:55.631664
OutSense-036GX150233.MP4,2024-02-06 12:59:43,pressure_relief,82.0,85.0,2024-02-06 14:01:07.632648,2024-02-06 14:01:10.632894
OutSense-036GX150233.MP4,2024-02-06 12:59:43,pressure_relief,102.0,125.0,2024-02-06 14:01:27.634288,2024-02-06 14:01:50.636173
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,162.0,216.0,2024-02-06 14:02:27.639207,2024-02-06 14:03:21.643635
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,241.0,250.0,2024-02-06 14:03:46.645685,2024-02-06 14:03:55.646423
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,290.0,301.0,2024-02-06 14:04:35.649702,2024-02-06 14:04:46.650604
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,336.0,354.0,2024-02-06 14:05:21.653474,2024-02-06 14:05:39.654950
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,126.0,161.0,2024-02-06 14:01:51.636256,2024-02-06 14:02:26.639125
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,355.0,362.0,2024-02-06 14:05:40.655032,2024-02-06 14:05:47.655606
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,383.0,415.0,2024-02-06 14:06:08.657327,2024-02-06 14:06:40.659951
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,544.0,637.0,2024-02-06 14:08:49.670528,2024-02-06 14:10:22.678153
OutSense-036GX150233.MP4,2024-02-06 12:59:43,drinking,421.0,427.0,2024-02-06 14:06:46.660443,2024-02-06 14:06:52.660935
OutSense-036GX150233.MP4,2024-02-06 12:59:43,drinking,485.0,492.0,2024-02-06 14:07:50.665691,2024-02-06 14:07:57.666265
OutSense-036GX150233.MP4,2024-02-06 12:59:43,eating,638.0,708.0,2024-02-06 14:10:23.678235,2024-02-06 14:11:33.683975
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,428.0,484.0,2024-02-06 14:06:53.661017,2024-02-06 14:07:49.665609
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,492.0,522.0,2024-02-06 14:07:57.666265,2024-02-06 14:08:27.668724
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,526.0,543.0,2024-02-06 14:08:31.669052,2024-02-06 14:08:48.670446
OutSense-036GX160233.MP4,2024-02-06 13:11:31,eating,0.0,708.0,2024-02-06 14:11:33.683975,2024-02-06 14:23:21.742025
OutSense-036GX160233.MP4,2024-02-06 13:11:31,conversation,27.0,708.0,2024-02-06 14:12:00.686188,2024-02-06 14:23:21.742025
OutSense-036GX160233.MP4,2024-02-06 13:11:31,drinking,606.0,612.0,2024-02-06 14:21:39.733662,2024-02-06 14:21:45.734154
OutSense-036GX170233.MP4,2024-02-06 13:23:19,drinking,77.0,84.0,2024-02-06 14:24:38.748338,2024-02-06 14:24:45.748912
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,0.0,76.0,2024-02-06 14:23:21.742025,2024-02-06 14:24:37.748256
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,85.0,91.0,2024-02-06 14:24:46.748994,2024-02-06 14:24:52.749486
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,294.0,321.0,2024-02-06 14:28:15.766130,2024-02-06 14:28:42.768344
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,98.0,105.0,2024-02-06 14:24:59.750060,2024-02-06 14:25:06.750634
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,138.0,238.0,2024-02-06 14:25:39.753340,2024-02-06 14:27:19.761539
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,322.0,354.0,2024-02-06 14:28:43.768426,2024-02-06 14:29:15.771050
OutSense-036GX170233.MP4,2024-02-06 13:23:19,sitting_wheelchair,239.0,293.0,2024-02-06 14:27:20.761621,2024-02-06 14:28:14.766048
OutSense-036GX170233.MP4,2024-02-06 13:23:19,arm_sleeve,379.0,395.0,2024-02-06 14:29:40.773100,2024-02-06 14:29:56.774412
OutSense-036GX180233.MP4,2024-02-06 13:35:09,conversation,0.0,708.0,2024-02-06 14:35:11.800239,2024-02-06 14:46:59.858289
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,0.0,44.0,2024-02-06 14:46:59.858289,2024-02-06 14:47:43.861897
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,72.0,103.0,2024-02-06 14:48:11.864192,2024-02-06 14:48:42.866734
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,133.0,142.0,2024-02-06 14:49:12.869194,2024-02-06 14:49:21.869932
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,149.0,193.0,2024-02-06 14:49:28.870506,2024-02-06 14:50:12.874114
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,332.0,344.0,2024-02-06 14:52:31.885510,2024-02-06 14:52:43.886494
OutSense-036GX190233.MP4,2024-02-06 13:46:57,sitting_wheelchair,55.0,71.0,2024-02-06 14:47:54.862799,2024-02-06 14:48:10.864110
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,105.0,130.0,2024-02-06 14:48:44.866898,2024-02-06 14:49:09.868948
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,143.0,145.0,2024-02-06 14:49:22.870014,2024-02-06 14:49:24.870178
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,195.0,200.0,2024-02-06 14:50:14.874277,2024-02-06 14:50:19.874687
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,253.0,330.0,2024-02-06 14:51:12.879033,2024-02-06 14:52:29.885346
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,345.0,378.0,2024-02-06 14:52:44.886576,2024-02-06 14:53:17.889282
OutSense-036GX190233.MP4,2024-02-06 13:46:57,put_on_clothes,218.0,252.0,2024-02-06 14:50:37.876163,2024-02-06 14:51:11.878951
OutSense-036GX190233.MP4,2024-02-06 13:46:57,toilet_routine,379.0,708.0,2024-02-06 14:53:18.889364,2024-02-06 14:58:47.916339
OutSense-036GX200233.MP4,2024-02-06 13:58:46,toilet_routine,0.0,210.0,2024-02-06 14:58:48.916421,2024-02-06 15:02:18.933640
OutSense-036GX200233.MP4,2024-02-06 13:58:46,self_propulsion,211.0,336.0,2024-02-06 15:02:19.933722,2024-02-06 15:04:24.943970
OutSense-036GX200233.MP4,2024-02-06 13:58:46,wheelchair_to_car,363.0,412.0,2024-02-06 15:04:51.946184,2024-02-06 15:05:40.950202
OutSense-036GX020234.MP4,2024-02-07 10:22:04,dark,0.0,1455.0,2024-02-07 11:22:12.934448,2024-02-07 11:46:28.053746
OutSense-036GX030234.MP4,2024-02-07 10:46:21,dark,0.0,1604.0,2024-02-07 11:46:30.053910,2024-02-07 12:13:14.185424
OutSense-036GX040234.MP4,2024-02-07 11:13:06,dark,0.0,984.0,2024-02-07 12:13:15.185506,2024-02-07 12:29:39.266186
OutSense-036GX050234.MP4,2024-02-07 11:29:29,dark,0.0,1604.0,2024-02-07 12:29:38.266104,2024-02-07 12:56:22.397619
OutSense-036GX060234.MP4,2024-02-07 11:56:13,dark,0.0,1604.0,2024-02-07 12:56:22.397619,2024-02-07 13:23:06.529133
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,766.0,776.0,2024-02-07 13:35:53.592021,2024-02-07 13:36:03.592841
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,804.0,807.0,2024-02-07 13:36:31.595137,2024-02-07 13:36:34.595383
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,828.0,918.0,2024-02-07 13:36:55.597105,2024-02-07 13:38:25.604484
OutSense-036GX070234.MP4,2024-02-07 12:22:58,dark,0.0,440.0,2024-02-07 13:23:07.529215,2024-02-07 13:30:27.565292
OutSense-036GX080234.MP4,2024-02-07 12:38:15,cycling,0.0,694.0,2024-02-07 13:38:24.604402,2024-02-07 13:49:58.661304
OutSense-036GX090234.MP4,2024-02-07 12:50:05,cycling,5.0,708.0,2024-02-07 13:50:19.663026,2024-02-07 14:02:02.720666
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,0.0,36.0,2024-02-07 14:02:02.720666,2024-02-07 14:02:38.723618
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,48.0,376.0,2024-02-07 14:02:50.724602,2024-02-07 14:08:18.751495
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,396.0,708.0,2024-02-07 14:08:38.753135,2024-02-07 14:13:50.778716
OutSense-036GX110234.MP4,2024-02-07 13:13:41,cycling,0.0,178.0,2024-02-07 14:13:50.778716,2024-02-07 14:16:48.793311
OutSense-036GX110234.MP4,2024-02-07 13:13:41,self_propulsion,298.0,328.0,2024-02-07 14:18:48.803150,2024-02-07 14:19:18.805609
OutSense-036GX110234.MP4,2024-02-07 13:13:41,conversation,351.0,470.0,2024-02-07 14:19:41.807495,2024-02-07 14:21:40.817252
OutSense-036GX110234.MP4,2024-02-07 13:13:41,conversation,574.0,587.0,2024-02-07 14:23:24.825779,2024-02-07 14:23:37.826845
OutSense-036GX110234.MP4,2024-02-07 13:13:41,take_off_clothes,474.0,495.0,2024-02-07 14:21:44.817580,2024-02-07 14:22:05.819302
OutSense-036GX110234.MP4,2024-02-07 13:13:41,bending,189.0,202.0,2024-02-07 14:16:59.794213,2024-02-07 14:17:12.795279
OutSense-036GX110234.MP4,2024-02-07 13:13:41,manipulating,237.0,267.0,2024-02-07 14:17:47.798148,2024-02-07 14:18:17.800608
OutSense-036GX120234.MP4,2024-02-07 13:25:31,eating,47.0,585.0,2024-02-07 14:26:27.840784,2024-02-07 14:35:25.884895
OutSense-036GX120234.MP4,2024-02-07 13:25:31,eating,673.0,708.0,2024-02-07 14:36:53.892111,2024-02-07 14:37:28.894980
OutSense-036GX120234.MP4,2024-02-07 13:25:31,drinking,588.0,595.0,2024-02-07 14:35:28.885141,2024-02-07 14:35:35.885715
OutSense-036GX130234.MP4,2024-02-07 13:37:19,eating,0.0,708.0,2024-02-07 14:37:28.894980,2024-02-07 14:49:16.953031
OutSense-036GX140234.MP4,2024-02-07 13:49:07,eating,0.0,318.0,2024-02-07 14:49:16.953031,2024-02-07 14:54:34.979104
OutSense-036GX140234.MP4,2024-02-07 13:49:07,drinking,519.0,527.0,2024-02-07 14:57:55.995584,2024-02-07 14:58:03.996240
OutSense-036GX140234.MP4,2024-02-07 13:49:07,wearing_glasses,553.0,555.0,2024-02-07 14:58:29.998372,2024-02-07 14:58:31.998536
OutSense-036GX140234.MP4,2024-02-07 13:49:07,wearing_glasses,689.0,692.0,2024-02-07 15:00:46.009523,2024-02-07 15:00:49.009769
OutSense-036GX140234.MP4,2024-02-07 13:49:07,reading,556.0,658.0,2024-02-07 14:58:32.998618,2024-02-07 15:00:15.006981
OutSense-036GX140234.MP4,2024-02-07 13:49:07,reading,696.0,708.0,2024-02-07 15:00:53.010097,2024-02-07 15:01:05.011081
OutSense-036GX140234.MP4,2024-02-07 13:49:07,conversation,662.0,686.0,2024-02-07 15:00:19.007309,2024-02-07 15:00:43.009277
OutSense-036GX150234.MP4,2024-02-07 14:00:57,reading_newspaper,0.0,708.0,2024-02-07 15:01:07.011245,2024-02-07 15:12:55.069295
OutSense-036GX160234.MP4,2024-02-07 14:12:45,reading_newspaper,0.0,708.0,2024-02-07 15:12:55.069295,2024-02-07 15:24:43.127345
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,0.0,30.0,2024-02-07 15:24:43.127345,2024-02-07 15:25:13.129805
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,95.0,205.0,2024-02-07 15:26:18.135134,2024-02-07 15:28:08.144153
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,325.0,620.0,2024-02-07 15:30:08.153992,2024-02-07 15:35:03.178180
OutSense-036GX170234.MP4,2024-02-07 14:24:33,drinking,35.0,41.0,2024-02-07 15:25:18.130214,2024-02-07 15:25:24.130707
OutSense-036GX170234.MP4,2024-02-07 14:24:33,drinking,639.0,648.0,2024-02-07 15:35:22.179738,2024-02-07 15:35:31.180475
OutSense-036GX170234.MP4,2024-02-07 14:24:33,wearing_glasses,93.0,95.0,2024-02-07 15:26:16.134970,2024-02-07 15:26:18.135134
OutSense-036GX180234.MP4,2024-02-07 14:36:23,self_propulsion,455.0,479.0,2024-02-07 15:44:08.222865,2024-02-07 15:44:32.224833
OutSense-036GX180234.MP4,2024-02-07 14:36:23,self_propulsion,609.0,616.0,2024-02-07 15:46:42.235492,2024-02-07 15:46:49.236066
OutSense-036GX180234.MP4,2024-02-07 14:36:23,put_on_clothes,370.0,395.0,2024-02-07 15:42:43.215896,2024-02-07 15:43:08.217946
OutSense-036GX180234.MP4,2024-02-07 14:36:23,conversation,398.0,415.0,2024-02-07 15:43:11.218192,2024-02-07 15:43:28.219585
